index,timestamp,respondent,respondent-name,type,type-name,load_mw,value-units,hour,dayofweek,month,year
4352,2023-02-15 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,77598,megawatthours,8,2,2,2023
4353,2023-02-15 08:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,75145,megawatthours,8,2,2,2023
4354,2023-02-15 08:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,81902,megawatthours,8,2,2,2023
4355,2023-02-15 08:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4303,megawatthours,8,2,2,2023
4356,2023-02-15 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,77361,megawatthours,9,2,2,2023
4357,2023-02-15 09:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,76618,megawatthours,9,2,2,2023
4358,2023-02-15 09:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,81886,megawatthours,9,2,2,2023
4359,2023-02-15 09:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4524,megawatthours,9,2,2,2023
4360,2023-02-15 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,78274,megawatthours,10,2,2,2023
4361,2023-02-15 10:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,80662,megawatthours,10,2,2,2023
4362,2023-02-15 10:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,82277,megawatthours,10,2,2,2023
4363,2023-02-15 10:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4003,megawatthours,10,2,2,2023
4364,2023-02-15 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,80289,megawatthours,11,2,2,2023
4365,2023-02-15 11:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,87306,megawatthours,11,2,2,2023
4366,2023-02-15 11:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,83297,megawatthours,11,2,2,2023
4367,2023-02-15 11:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3008,megawatthours,11,2,2,2023
4368,2023-02-15 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86823,megawatthours,12,2,2,2023
4369,2023-02-15 12:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,91805,megawatthours,12,2,2,2023
4370,2023-02-15 12:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,88997,megawatthours,12,2,2,2023
4371,2023-02-15 12:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2174,megawatthours,12,2,2,2023
4372,2023-02-15 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90671,megawatthours,13,2,2,2023
4373,2023-02-15 13:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,91891,megawatthours,13,2,2,2023
4374,2023-02-15 13:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,92256,megawatthours,13,2,2,2023
4375,2023-02-15 13:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1586,megawatthours,13,2,2,2023
4376,2023-02-15 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90753,megawatthours,14,2,2,2023
4377,2023-02-15 14:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,90134,megawatthours,14,2,2,2023
4378,2023-02-15 14:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93640,megawatthours,14,2,2,2023
4379,2023-02-15 14:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2887,megawatthours,14,2,2,2023
4380,2023-02-15 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89001,megawatthours,15,2,2,2023
4381,2023-02-15 15:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,88404,megawatthours,15,2,2,2023
4382,2023-02-15 15:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,92154,megawatthours,15,2,2,2023
4383,2023-02-15 15:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3154,megawatthours,15,2,2,2023
4384,2023-02-15 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87185,megawatthours,16,2,2,2023
4385,2023-02-15 16:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,86862,megawatthours,16,2,2,2023
4386,2023-02-15 16:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91007,megawatthours,16,2,2,2023
4387,2023-02-15 16:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3822,megawatthours,16,2,2,2023
4388,2023-02-15 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86134,megawatthours,17,2,2,2023
4389,2023-02-15 17:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85890,megawatthours,17,2,2,2023
4390,2023-02-15 17:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,90598,megawatthours,17,2,2,2023
4391,2023-02-15 17:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4464,megawatthours,17,2,2,2023
4392,2023-02-15 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85201,megawatthours,18,2,2,2023
4393,2023-02-15 18:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85258,megawatthours,18,2,2,2023
4394,2023-02-15 18:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,89397,megawatthours,18,2,2,2023
4395,2023-02-15 18:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4196,megawatthours,18,2,2,2023
4396,2023-02-15 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84888,megawatthours,19,2,2,2023
4397,2023-02-15 19:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,84822,megawatthours,19,2,2,2023
4398,2023-02-15 19:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,89292,megawatthours,19,2,2,2023
4399,2023-02-15 19:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4403,megawatthours,19,2,2,2023
4400,2023-02-15 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84284,megawatthours,20,2,2,2023
4401,2023-02-15 20:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,84966,megawatthours,20,2,2,2023
4402,2023-02-15 20:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,88467,megawatthours,20,2,2,2023
4403,2023-02-15 20:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4183,megawatthours,20,2,2,2023
4404,2023-02-15 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84561,megawatthours,21,2,2,2023
4405,2023-02-15 21:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,86375,megawatthours,21,2,2,2023
4406,2023-02-15 21:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,89004,megawatthours,21,2,2,2023
4407,2023-02-15 21:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4443,megawatthours,21,2,2,2023
4408,2023-02-15 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84205,megawatthours,22,2,2,2023
4409,2023-02-15 22:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89262,megawatthours,22,2,2,2023
4410,2023-02-15 22:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,88354,megawatthours,22,2,2,2023
4411,2023-02-15 22:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4149,megawatthours,22,2,2,2023
4412,2023-02-15 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86173,megawatthours,23,2,2,2023
4413,2023-02-15 23:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,90453,megawatthours,23,2,2,2023
4414,2023-02-15 23:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,89870,megawatthours,23,2,2,2023
4415,2023-02-15 23:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3698,megawatthours,23,2,2,2023
4416,2023-02-16 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89564,megawatthours,0,3,2,2023
4417,2023-02-16 00:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89653,megawatthours,0,3,2,2023
4418,2023-02-16 00:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,92272,megawatthours,0,3,2,2023
4419,2023-02-16 00:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2708,megawatthours,0,3,2,2023
4420,2023-02-16 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89091,megawatthours,1,3,2,2023
4421,2023-02-16 01:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,87999,megawatthours,1,3,2,2023
4422,2023-02-16 01:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91929,megawatthours,1,3,2,2023
4423,2023-02-16 01:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2837,megawatthours,1,3,2,2023
4424,2023-02-16 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,87165,megawatthours,2,3,2,2023
4425,2023-02-16 02:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85064,megawatthours,2,3,2,2023
4426,2023-02-16 02:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,90045,megawatthours,2,3,2,2023
4427,2023-02-16 02:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2879,megawatthours,2,3,2,2023
4428,2023-02-16 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84296,megawatthours,3,3,2,2023
4429,2023-02-16 03:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,80550,megawatthours,3,3,2,2023
4430,2023-02-16 03:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,87763,megawatthours,3,3,2,2023
4431,2023-02-16 03:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3467,megawatthours,3,3,2,2023
4432,2023-02-16 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,80736,megawatthours,4,3,2,2023
4433,2023-02-16 04:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,76321,megawatthours,4,3,2,2023
4434,2023-02-16 04:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,83861,megawatthours,4,3,2,2023
4435,2023-02-16 04:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3125,megawatthours,4,3,2,2023
4436,2023-02-16 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,78054,megawatthours,5,3,2,2023
4437,2023-02-16 05:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,73820,megawatthours,5,3,2,2023
4438,2023-02-16 05:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,81455,megawatthours,5,3,2,2023
4439,2023-02-16 05:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3401,megawatthours,5,3,2,2023
4440,2023-02-16 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,75505,megawatthours,6,3,2,2023
4441,2023-02-16 06:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,71752,megawatthours,6,3,2,2023
4442,2023-02-16 06:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,80374,megawatthours,6,3,2,2023
4443,2023-02-16 06:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4870,megawatthours,6,3,2,2023
4444,2023-02-16 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,73738,megawatthours,7,3,2,2023
4445,2023-02-16 07:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,70717,megawatthours,7,3,2,2023
4446,2023-02-16 07:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,79231,megawatthours,7,3,2,2023
4447,2023-02-16 07:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,5493,megawatthours,7,3,2,2023
4448,2023-02-16 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,73092,megawatthours,8,3,2,2023
4449,2023-02-16 08:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,70567,megawatthours,8,3,2,2023
4450,2023-02-16 08:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,78949,megawatthours,8,3,2,2023
4451,2023-02-16 08:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,5857,megawatthours,8,3,2,2023
4452,2023-02-16 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,73722,megawatthours,9,3,2,2023
4453,2023-02-16 09:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,71925,megawatthours,9,3,2,2023
4454,2023-02-16 09:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,79687,megawatthours,9,3,2,2023
4455,2023-02-16 09:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,5965,megawatthours,9,3,2,2023
4456,2023-02-16 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,75041,megawatthours,10,3,2,2023
4457,2023-02-16 10:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,75817,megawatthours,10,3,2,2023
4458,2023-02-16 10:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,80786,megawatthours,10,3,2,2023
4459,2023-02-16 10:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,5745,megawatthours,10,3,2,2023
4460,2023-02-16 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,77914,megawatthours,11,3,2,2023
4461,2023-02-16 11:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,82380,megawatthours,11,3,2,2023
4462,2023-02-16 11:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,82832,megawatthours,11,3,2,2023
4463,2023-02-16 11:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4919,megawatthours,11,3,2,2023
4464,2023-02-16 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,84271,megawatthours,12,3,2,2023
4465,2023-02-16 12:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,87272,megawatthours,12,3,2,2023
4466,2023-02-16 12:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,88432,megawatthours,12,3,2,2023
4467,2023-02-16 12:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4161,megawatthours,12,3,2,2023
4468,2023-02-16 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,88840,megawatthours,13,3,2,2023
4469,2023-02-16 13:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,88201,megawatthours,13,3,2,2023
4470,2023-02-16 13:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,92856,megawatthours,13,3,2,2023
4471,2023-02-16 13:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4016,megawatthours,13,3,2,2023
4472,2023-02-16 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89677,megawatthours,14,3,2,2023
4473,2023-02-16 14:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,87640,megawatthours,14,3,2,2023
4474,2023-02-16 14:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93802,megawatthours,14,3,2,2023
4475,2023-02-16 14:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4125,megawatthours,14,3,2,2023
4476,2023-02-16 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89646,megawatthours,15,3,2,2023
4477,2023-02-16 15:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,86913,megawatthours,15,3,2,2023
4478,2023-02-16 15:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93914,megawatthours,15,3,2,2023
4479,2023-02-16 15:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4268,megawatthours,15,3,2,2023
4480,2023-02-16 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89925,megawatthours,16,3,2,2023
4481,2023-02-16 16:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,86163,megawatthours,16,3,2,2023
4482,2023-02-16 16:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93471,megawatthours,16,3,2,2023
4483,2023-02-16 16:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3548,megawatthours,16,3,2,2023
4484,2023-02-16 17:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89937,megawatthours,17,3,2,2023
4485,2023-02-16 17:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85683,megawatthours,17,3,2,2023
4486,2023-02-16 17:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93439,megawatthours,17,3,2,2023
4487,2023-02-16 17:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3502,megawatthours,17,3,2,2023
4488,2023-02-16 18:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90254,megawatthours,18,3,2,2023
4489,2023-02-16 18:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85438,megawatthours,18,3,2,2023
4490,2023-02-16 18:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93356,megawatthours,18,3,2,2023
4491,2023-02-16 18:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3102,megawatthours,18,3,2,2023
4492,2023-02-16 19:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90438,megawatthours,19,3,2,2023
4493,2023-02-16 19:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85330,megawatthours,19,3,2,2023
4494,2023-02-16 19:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93622,megawatthours,19,3,2,2023
4495,2023-02-16 19:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3185,megawatthours,19,3,2,2023
4496,2023-02-16 20:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90040,megawatthours,20,3,2,2023
4497,2023-02-16 20:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,85503,megawatthours,20,3,2,2023
4498,2023-02-16 20:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,92267,megawatthours,20,3,2,2023
4499,2023-02-16 20:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2227,megawatthours,20,3,2,2023
4500,2023-02-16 21:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89286,megawatthours,21,3,2,2023
4501,2023-02-16 21:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,86969,megawatthours,21,3,2,2023
4502,2023-02-16 21:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91470,megawatthours,21,3,2,2023
4503,2023-02-16 21:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2184,megawatthours,21,3,2,2023
4504,2023-02-16 22:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89634,megawatthours,22,3,2,2023
4505,2023-02-16 22:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89513,megawatthours,22,3,2,2023
4506,2023-02-16 22:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,91253,megawatthours,22,3,2,2023
4507,2023-02-16 22:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1620,megawatthours,22,3,2,2023
4508,2023-02-16 23:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91672,megawatthours,23,3,2,2023
4509,2023-02-16 23:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,90586,megawatthours,23,3,2,2023
4510,2023-02-16 23:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93435,megawatthours,23,3,2,2023
4511,2023-02-16 23:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,1763,megawatthours,23,3,2,2023
4512,2023-02-17 00:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93241,megawatthours,0,4,2,2023
4513,2023-02-17 00:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89533,megawatthours,0,4,2,2023
4514,2023-02-17 00:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,95448,megawatthours,0,4,2,2023
4515,2023-02-17 00:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2208,megawatthours,0,4,2,2023
4516,2023-02-17 01:00:00,PJM,"PJM Interconnection, LLC",D,Demand,91896,megawatthours,1,4,2,2023
4517,2023-02-17 01:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,87639,megawatthours,1,4,2,2023
4518,2023-02-17 01:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,94460,megawatthours,1,4,2,2023
4519,2023-02-17 01:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,2563,megawatthours,1,4,2,2023
4520,2023-02-17 02:00:00,PJM,"PJM Interconnection, LLC",D,Demand,89902,megawatthours,2,4,2,2023
4521,2023-02-17 02:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,84724,megawatthours,2,4,2,2023
4522,2023-02-17 02:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93170,megawatthours,2,4,2,2023
4523,2023-02-17 02:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3268,megawatthours,2,4,2,2023
4524,2023-02-17 03:00:00,PJM,"PJM Interconnection, LLC",D,Demand,86827,megawatthours,3,4,2,2023
4525,2023-02-17 03:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,80411,megawatthours,3,4,2,2023
4526,2023-02-17 03:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,90958,megawatthours,3,4,2,2023
4527,2023-02-17 03:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4131,megawatthours,3,4,2,2023
4528,2023-02-17 04:00:00,PJM,"PJM Interconnection, LLC",D,Demand,83196,megawatthours,4,4,2,2023
4529,2023-02-17 04:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,76151,megawatthours,4,4,2,2023
4530,2023-02-17 04:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,87866,megawatthours,4,4,2,2023
4531,2023-02-17 04:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4670,megawatthours,4,4,2,2023
4532,2023-02-17 05:00:00,PJM,"PJM Interconnection, LLC",D,Demand,80613,megawatthours,5,4,2,2023
4533,2023-02-17 05:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,73362,megawatthours,5,4,2,2023
4534,2023-02-17 05:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,85037,megawatthours,5,4,2,2023
4535,2023-02-17 05:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4423,megawatthours,5,4,2,2023
4536,2023-02-17 06:00:00,PJM,"PJM Interconnection, LLC",D,Demand,78194,megawatthours,6,4,2,2023
4537,2023-02-17 06:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,71726,megawatthours,6,4,2,2023
4538,2023-02-17 06:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,83244,megawatthours,6,4,2,2023
4539,2023-02-17 06:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,5050,megawatthours,6,4,2,2023
4540,2023-02-17 07:00:00,PJM,"PJM Interconnection, LLC",D,Demand,76518,megawatthours,7,4,2,2023
4541,2023-02-17 07:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,70705,megawatthours,7,4,2,2023
4542,2023-02-17 07:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,82978,megawatthours,7,4,2,2023
4543,2023-02-17 07:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,6460,megawatthours,7,4,2,2023
4544,2023-02-17 08:00:00,PJM,"PJM Interconnection, LLC",D,Demand,75788,megawatthours,8,4,2,2023
4545,2023-02-17 08:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,70632,megawatthours,8,4,2,2023
4546,2023-02-17 08:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,82634,megawatthours,8,4,2,2023
4547,2023-02-17 08:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,6846,megawatthours,8,4,2,2023
4548,2023-02-17 09:00:00,PJM,"PJM Interconnection, LLC",D,Demand,75721,megawatthours,9,4,2,2023
4549,2023-02-17 09:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,71790,megawatthours,9,4,2,2023
4550,2023-02-17 09:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,82540,megawatthours,9,4,2,2023
4551,2023-02-17 09:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,6819,megawatthours,9,4,2,2023
4552,2023-02-17 10:00:00,PJM,"PJM Interconnection, LLC",D,Demand,77065,megawatthours,10,4,2,2023
4553,2023-02-17 10:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,75497,megawatthours,10,4,2,2023
4554,2023-02-17 10:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,83646,megawatthours,10,4,2,2023
4555,2023-02-17 10:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,6581,megawatthours,10,4,2,2023
4556,2023-02-17 11:00:00,PJM,"PJM Interconnection, LLC",D,Demand,79726,megawatthours,11,4,2,2023
4557,2023-02-17 11:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,81579,megawatthours,11,4,2,2023
4558,2023-02-17 11:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,85719,megawatthours,11,4,2,2023
4559,2023-02-17 11:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,5993,megawatthours,11,4,2,2023
4560,2023-02-17 12:00:00,PJM,"PJM Interconnection, LLC",D,Demand,85176,megawatthours,12,4,2,2023
4561,2023-02-17 12:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,86984,megawatthours,12,4,2,2023
4562,2023-02-17 12:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,89716,megawatthours,12,4,2,2023
4563,2023-02-17 12:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,4541,megawatthours,12,4,2,2023
4564,2023-02-17 13:00:00,PJM,"PJM Interconnection, LLC",D,Demand,90137,megawatthours,13,4,2,2023
4565,2023-02-17 13:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89104,megawatthours,13,4,2,2023
4566,2023-02-17 13:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,93870,megawatthours,13,4,2,2023
4567,2023-02-17 13:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3733,megawatthours,13,4,2,2023
4568,2023-02-17 14:00:00,PJM,"PJM Interconnection, LLC",D,Demand,92374,megawatthours,14,4,2,2023
4569,2023-02-17 14:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89768,megawatthours,14,4,2,2023
4570,2023-02-17 14:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,96370,megawatthours,14,4,2,2023
4571,2023-02-17 14:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3996,megawatthours,14,4,2,2023
4572,2023-02-17 15:00:00,PJM,"PJM Interconnection, LLC",D,Demand,93761,megawatthours,15,4,2,2023
4573,2023-02-17 15:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89538,megawatthours,15,4,2,2023
4574,2023-02-17 15:00:00,PJM,"PJM Interconnection, LLC",NG,Net generation,97682,megawatthours,15,4,2,2023
4575,2023-02-17 15:00:00,PJM,"PJM Interconnection, LLC",TI,Total interchange,3921,megawatthours,15,4,2,2023
4576,2023-02-17 16:00:00,PJM,"PJM Interconnection, LLC",D,Demand,94700,megawatthours,16,4,2,2023
4577,2023-02-17 16:00:00,PJM,"PJM Interconnection, LLC",DF,Day-ahead demand forecast,89249,megawatthours,16,4,2,2023
